"Partner ID","Partner Name","End Borrower Name","External Id","Loan Account No","Loan Amount","Interest Rate","Tenure (in months)","Total Charges Deducted","Total GST Deducted","Net Disbursal Amount","Total Outstanding Amount","XIRR Value","VCL Hurdle Rate","First Repayment Date","Maturity Date","Transaction Type","Penny Drop Status","UTR No","Processing Fee Amount","Insurance Charge Amount","Insurance Life Cover","Insurance Hospicash","Stamp Duty Amount","Disbursement Date","Status"
1,"NOCPL","Jan Advance J1","Advanc26","CLNOCC132324000000200",16000.000000,28.750000,12,4576.280000,823.720000,10600.000000,17008.000000,81.10,15.750000,"26-01-2024","26-12-2024","IMPS","SUCCESS","400210801389",2700.000000,2700.000000,0.000000,0.000000,0.000000,"29-12-2023","Active"
1,"NOCPL","Jan Advance J1","Advanc27","CLNOCC132324000000201",17000.000000,29.250000,13,4745.760000,854.240000,11400.000000,19697.000000,76.92,15.750000,"27-01-2024","27-01-2025","IMPS","SUCCESS","400210801393",2800.000000,2800.000000,0.000000,0.000000,0.000000,"30-12-2023","Active"
1,"NOCPL","Jan Advance J1","Advanc28","CLNOCC132324000000202",18000.000000,29.750000,14,4915.260000,884.740000,12200.000000,19936.000000,73.54,15.750000,"28-01-2024","28-02-2025","IMPS","SUCCESS","400210801382",2900.000000,2900.000000,0.000000,0.000000,0.000000,"31-12-2023","Active"
1,"NOCPL","Jan Advance J1","Advanc29","CLNOCC132324000000203",19000.000000,30.250000,15,5084.740000,915.260000,13000.000000,21638.000000,69.20,15.750000,"29-01-2024","29-03-2025","IMPS","SUCCESS","400210801391",3000.000000,3000.000000,0.000000,0.000000,0.000000,"24-12-2023","Active"
1,"NOCPL","Jan Advance J1","Advanc30","CLNOCC132324000000204",20000.000000,30.750000,16,5254.240000,945.760000,13800.000000,23806.000000,63.45,15.750000,"30-01-2024","30-04-2025","IMPS","SUCCESS","400210801384",3100.000000,3100.000000,0.000000,0.000000,0.000000,"01-12-2023","Active"
1,"NOCPL","Jan Advance J1","Advanc31","CLNOCC132324000000205",21000.000000,31.250000,17,5423.720000,976.280000,14600.000000,25058.000000,64.60,15.750000,"31-01-2024","31-05-2025","IMPS","SUCCESS","400210801388",3200.000000,3200.000000,0.000000,0.000000,0.000000,"18-12-2023","Active"
1,"NOCPL","Thomas L CON","CON1","CLNOCC132223000000206",21000.000000,16.250000,13,0.000000,0.000000,21000.000000,0.000000,17.58,15.750000,"06-06-2022","13-06-2023","IMPS","SUCCESS","400211801464",0.000000,0.000000,0.000000,0.000000,0.000000,"06-05-2022","Closed"
1,"NOCPL","Sean L CON","CON2","CLNOCC132122000000207",22000.000000,16.750000,14,254.240000,45.760000,21700.000000,0.000000,18.15,15.750000,"16-03-2022","23-04-2023","IMPS","SUCCESS","400211801447",0.000000,300.000000,0.000000,0.000000,0.000000,"13-02-2022","Closed"
1,"NOCPL","Stanley L CON","CON3","CLNOCC132223000000208",23000.000000,17.250000,12,1355.930000,244.070000,21400.000000,23182.000000,22.01,15.750000,"25-01-2023","26-12-2023","IMPS","SUCCESS","400211801445",400.000000,1200.000000,0.000000,0.000000,0.000000,"20-12-2022","Active"
1,"NOCPL","Marvin L CON","CON4","CLNOCC132223000000209",24000.000000,17.750000,12,1525.420000,274.580000,22200.000000,22181.000000,23.08,15.750000,"25-01-2023","25-12-2023","IMPS","SUCCESS","400211801451",500.000000,1300.000000,0.000000,0.000000,0.000000,"10-12-2022","Active"
1,"NOCPL","Richard L CON","CON5","CLNOCC132223000000210",25000.000000,18.250000,17,1694.910000,305.090000,23000.000000,0.000000,23.14,15.750000,"05-01-2023","27-05-2024","IMPS","SUCCESS","400211801459",600.000000,1400.000000,0.000000,0.000000,0.000000,"10-12-2022","Foreclosed"
1,"NOCPL","Timothy L CON","CON6","CLNOCC132324000000211",26000.000000,18.750000,18,1864.410000,335.590000,23800.000000,29939.000000,24.27,15.750000,"11-01-2024","05-06-2025","IMPS","SUCCESS","400211801450",700.000000,1500.000000,0.000000,0.000000,0.000000,"11-12-2023","Active"
1,"NOCPL","Brandon L CON","CON7","CLNOCC132324000000212",27000.000000,19.250000,19,2033.900000,366.100000,24600.000000,31883.000000,24.71,15.750000,"08-10-2023","26-04-2025","IMPS","SUCCESS","400211801453",800.000000,1600.000000,0.000000,0.000000,0.000000,"07-09-2023","Active"
1,"NOCPL","Gregory L CON","CON8","CLNOCC132324000000213",28000.000000,19.750000,20,2203.390000,396.610000,25400.000000,33560.000000,25.41,15.750000,"02-10-2023","25-05-2025","IMPS","SUCCESS","400211801458",900.000000,1700.000000,0.000000,0.000000,0.000000,"01-09-2023","Active"
1,"NOCPL","Derrick L CON","CON9","CLNOCC132223000000214",29000.000000,20.250000,21,2372.880000,427.120000,26200.000000,34910.000000,26.38,15.750000,"15-04-2023","24-12-2024","IMPS","SUCCESS","400211801465",1000.000000,1800.000000,0.000000,0.000000,0.000000,"15-03-2023","Active"
1,"NOCPL","Tammy L CON","CON10","CLNOCC132223000000215",30000.000000,20.750000,22,2542.370000,457.630000,27000.000000,36599.000000,27.07,15.750000,"17-03-2023","27-12-2024","IMPS","SUCCESS","400211801463",1100.000000,1900.000000,0.000000,0.000000,0.000000,"14-02-2023","Active"
1,"NOCPL","Joseph L CON","CON11","CLNOCC132324000000216",31000.000000,21.250000,23,2711.870000,488.130000,27800.000000,38350.000000,27.75,15.750000,"16-08-2023","28-06-2025","IMPS","SUCCESS","400211801461",1200.000000,2000.000000,0.000000,0.000000,0.000000,"16-07-2023","Active"
1,"NOCPL","Ralph L CON","CON12","CLNOCC132324000000217",32000.000000,21.750000,24,2881.350000,518.650000,28600.000000,39160.000000,28.99,15.750000,"24-11-2023","02-10-2025","IMPS","SUCCESS","400211801454",1300.000000,2100.000000,0.000000,0.000000,0.000000,"24-10-2023","Active"
1,"NOCPL","Andrea L CON","CON13","CLNOCC132324000000218",33000.000000,22.250000,12,1525.420000,274.580000,31200.000000,37434.000000,33.11,15.750000,"13-06-2023","26-05-2024","IMPS","SUCCESS","400211801455",1400.000000,400.000000,0.000000,0.000000,0.000000,"13-05-2023","Active"
1,"NOCPL","Jessica L CON","CON14","CLNOCC132324000000219",34000.000000,22.750000,13,1694.920000,305.080000,32000.000000,38981.000000,33.60,15.750000,"15-06-2023","26-06-2024","IMPS","SUCCESS","400211801446",1500.000000,500.000000,0.000000,0.000000,0.000000,"15-05-2023","Active"
1,"NOCPL","Ryan L CON","CON15","CLNOCC132324000000220",35000.000000,23.250000,14,1864.400000,335.600000,32800.000000,40442.000000,34.25,15.750000,"26-12-2023","12-01-2025","IMPS","SUCCESS","400211801452",1600.000000,600.000000,0.000000,0.000000,0.000000,"08-11-2023","Active"
1,"NOCPL","Cassandra L CON","CON16","CLNOCC132324000000221",35000.000000,23.750000,14,2033.900000,366.100000,32600.000000,41065.000000,34.71,15.750000,"25-12-2023","31-01-2025","IMPS","SUCCESS","400211801462",1700.000000,700.000000,0.000000,0.000000,0.000000,"08-11-2023","Active"
1,"NOCPL","Brian L CON","CON17","CLNOCC132223000000222",37000.000000,24.250000,16,2203.390000,396.610000,34400.000000,43406.000000,35.76,15.750000,"13-04-2023","03-07-2024","IMPS","SUCCESS","400211801448",1800.000000,800.000000,0.000000,0.000000,0.000000,"13-03-2023","Active"
1,"NOCPL","Jeremy L CON","CON18","CLNOCC132324000000223",38000.000000,24.750000,17,2372.880000,427.120000,35200.000000,46107.000000,35.10,15.750000,"06-01-2024","26-05-2025","IMPS","SUCCESS","400211801449",1900.000000,900.000000,0.000000,0.000000,0.000000,"06-12-2023","Active"
1,"NOCPL","Elizabeth L CON","CON19","CLNOCC132324000000224",39000.000000,25.250000,18,2542.380000,457.620000,36000.000000,26567.000000,36.05,15.750000,"15-05-2023","22-10-2024","IMPS","SUCCESS","400211801460",2000.000000,1000.000000,0.000000,0.000000,0.000000,"14-04-2023","Active"
1,"NOCPL","Andrew L CON","CON20","CLNOCC132324000000225",10000.000000,25.750000,19,2711.860000,488.140000,6800.000000,12350.000000,66.23,15.750000,"17-11-2023","23-05-2025","IMPS","SUCCESS","400211801457",2100.000000,1100.000000,0.000000,0.000000,0.000000,"17-10-2023","Active"
1,"NOCPL","Andr L CON","CON21","CLNOCC132324000000226",10000.000000,25.750000,19,2711.860000,488.140000,6800.000000,12352.000000,66.20,15.750000,"27-12-2023","23-06-2025","IMPS","SUCCESS","400211801456",2100.000000,1100.000000,0.000000,0.000000,0.000000,"17-11-2023","Active"
1,"NOCPL","Test Client","xads","CLNOCC132324000000228",20000.000000,15.750000,18,2542.380000,457.620000,17000.000000,21350.000000,27.54,15.750000,"01-08-2023","01-01-2025",,,,1500.000000,1500.000000,0.000000,0.000000,0.000000,"01-07-2023","Active"
1,"NOCPL","Eliz L CON","FG01","CLNOCC132324000000229",39000.000000,25.250000,18,2542.380000,457.620000,36000.000000,26567.000000,36.05,15.750000,"15-05-2023","22-10-2024","IMPS","SUCCESS","400216801583",2000.000000,1000.000000,0.000000,0.000000,0.000000,"14-04-2023","Active"
1,"NOCPL","Jan Advance J1","sdfghgtrew","CLNOCC132223000000232",20000.000000,15.750000,18,0.000000,0.000000,20000.000000,21360.000000,16.99,15.750000,"04-02-2023","04-07-2024",,,,0.000000,0.000000,0.000000,0.000000,0.000000,"01-01-2023","Active"
1,"NOCPL","Jan Advance J1","wertgtre","CLNOCC132324000000233",20000.000000,15.750000,18,0.000000,0.000000,20000.000000,21364.000000,16.96,15.750000,"04-12-2023","04-05-2025",,,,0.000000,0.000000,0.000000,0.000000,0.000000,"01-11-2023","Active"
1,"NOCPL","Jan Advance J1","TESTADV","CLNOCC132324000000234",20000.000000,15.750000,18,2796.610000,503.390000,16700.000000,22563.000000,28.49,15.750000,"03-01-2024","03-06-2025",,,,1600.000000,1700.000000,0.000000,0.000000,0.000000,"06-12-2023","Active"
1,"NOCPL","Jan Advance J1","TEST10000","CLNOCC132324000000235",20000.000000,15.750000,18,2796.610000,503.390000,16700.000000,21319.000000,28.44,15.750000,"04-01-2024","04-06-2025",,,,1600.000000,1700.000000,0.000000,0.000000,0.000000,"06-12-2023","Active"
1,"NOCPL","Karthi PG NOCPL","PZT1","CLNOCC132324000000236",21000.000000,16.250000,13,0.000000,0.000000,21000.000000,22830.000000,17.57,15.750000,"27-08-2023","04-08-2024","IMPS","SUCCESS","400411802700",0.000000,0.000000,0.000000,0.000000,0.000000,"27-07-2023","Active"
1,"NOCPL","Troy PG NOCPL","PZT2","CLNOCC132223000000237",22000.000000,16.750000,14,1016.950000,183.050000,20800.000000,24414.000000,18.14,15.750000,"01-04-2023","03-05-2024","IMPS","SUCCESS","400411802696",0.000000,1200.000000,0.000000,0.000000,0.000000,"01-03-2023","Active"
1,"NOCPL","Mark PG NOCPL","PZT3","CLNOCC132324000000238",23000.000000,17.250000,15,1440.670000,259.330000,21300.000000,25470.000000,21.79,15.750000,"25-06-2023","02-08-2024","IMPS","SUCCESS","400411802694",400.000000,1300.000000,0.000000,0.000000,0.000000,"25-05-2023","Active"
1,"NOCPL","Kimberly PG NOCPL","PZT4","CLNOCC132223000000239",24000.000000,17.750000,16,1610.170000,289.830000,22100.000000,26969.000000,22.65,15.750000,"19-03-2023","05-06-2024","IMPS","SUCCESS","400411802695",500.000000,1400.000000,0.000000,0.000000,0.000000,"16-02-2023","Active"
1,"NOCPL","Raymond PG NOCPL","PZT5","CLNOCC132223000000240",25000.000000,18.250000,17,1779.660000,320.340000,22900.000000,28232.000000,23.76,15.750000,"23-02-2023","01-06-2024","IMPS","SUCCESS","400411802706",600.000000,1500.000000,0.000000,0.000000,0.000000,"23-01-2023","Active"
1,"NOCPL","Sarah PG NOCPL","PZT6","CLNOCC132324000000241",26000.000000,18.750000,18,1949.150000,350.850000,23700.000000,30144.000000,24.10,15.750000,"05-09-2023","11-02-2025","IMPS","SUCCESS","400411802710",700.000000,1600.000000,0.000000,0.000000,0.000000,"05-08-2023","Active"
1,"NOCPL","Gabriel PG NOCPL","PZT7","CLNOCC132223000000242",27000.000000,19.250000,19,2118.650000,381.350000,24500.000000,31644.000000,24.96,15.750000,"19-07-2022","23-01-2024","IMPS","SUCCESS","400411802703",800.000000,1700.000000,0.000000,0.000000,0.000000,"18-06-2022","Active"
1,"NOCPL","Bradley PG NOCPL","PZT8","CLNOCC132324000000243",28000.000000,19.750000,20,2288.130000,411.870000,25300.000000,32801.000000,26.04,15.750000,"28-07-2023","11-02-2025","IMPS","SUCCESS","400411802704",900.000000,1800.000000,0.000000,0.000000,0.000000,"27-06-2023","Active"
1,"NOCPL","Caleb PG NOCPL","PZT9","CLNOCC132223000000244",29000.000000,20.250000,21,2457.630000,442.370000,26100.000000,34780.000000,26.49,15.750000,"03-11-2022","07-07-2024","IMPS","SUCCESS","400411802711",1000.000000,1900.000000,0.000000,0.000000,0.000000,"03-10-2022","Active"
1,"NOCPL","Barry PG NOCPL","PZT10","CLNOCC132223000000245",30000.000000,20.750000,22,2627.120000,472.880000,26900.000000,36214.000000,27.36,15.750000,"29-06-2022","23-03-2024","IMPS","SUCCESS","400411802692",1100.000000,2000.000000,0.000000,0.000000,0.000000,"29-05-2022","Active"
1,"NOCPL","Robert PG NOCPL","PZT11","CLNOCC132324000000246",31000.000000,21.250000,23,2796.610000,503.390000,27700.000000,37689.000000,28.18,15.750000,"20-05-2023","05-03-2025","IMPS","SUCCESS","400411802699",1200.000000,2100.000000,0.000000,0.000000,0.000000,"19-04-2023","Active"
1,"NOCPL","Catherine PG NOCPL","PZT12","CLNOCC132324000000247",32000.000000,21.750000,24,1440.670000,259.330000,30300.000000,39754.000000,28.61,15.750000,"11-01-2024","11-12-2025","IMPS","SUCCESS","400411802697",1300.000000,400.000000,0.000000,0.000000,0.000000,"11-12-2023","Active"
1,"NOCPL","Dawn PG NOCPL","PZT13","CLNOCC132324000000248",33000.000000,22.250000,12,1610.170000,289.830000,31100.000000,36775.000000,34.62,15.750000,"21-05-2023","04-04-2024","IMPS","SUCCESS","400411802702",1400.000000,500.000000,0.000000,0.000000,0.000000,"20-04-2023","Active"
1,"NOCPL","Suzanne PG NOCPL","PZT14","CLNOCC132223000000249",34000.000000,22.750000,13,1779.660000,320.340000,31900.000000,38269.000000,35.04,15.750000,"23-08-2022","05-08-2023","IMPS","SUCCESS","400411802698",1500.000000,600.000000,0.000000,0.000000,0.000000,"23-07-2022","Active"
1,"NOCPL","Crystal PG NOCPL","PZT15","CLNOCC132324000000250",35000.000000,23.250000,14,1949.150000,350.850000,32700.000000,0.000000,35.55,15.750000,"26-12-2023","03-01-2025","IMPS","SUCCESS","400411802693",1600.000000,700.000000,0.000000,0.000000,0.000000,"25-11-2023","Foreclosed"
1,"NOCPL","Anna PG NOCPL","PZT16","CLNOCC132223000000251",36000.000000,23.750000,15,2118.650000,381.350000,33500.000000,41673.000000,35.44,15.750000,"17-10-2022","06-12-2023","IMPS","SUCCESS","400411802705",1700.000000,800.000000,0.000000,0.000000,0.000000,"16-09-2022","Active"
1,"NOCPL","Elizabeth PG NOCPL","PZT17","CLNOCC132223000000252",37000.000000,24.250000,16,2288.130000,411.870000,34300.000000,0.000000,35.44,15.750000,"14-01-2023","27-04-2024","IMPS","SUCCESS","400411802709",1800.000000,900.000000,0.000000,0.000000,0.000000,"27-12-2022","Foreclosed"
1,"NOCPL","David PG NOCPL","PZT18","CLNOCC132223000000253",38000.000000,24.750000,17,2457.630000,442.370000,35100.000000,45427.000000,35.92,15.750000,"28-07-2022","26-11-2023","IMPS","SUCCESS","400411802708",1900.000000,1000.000000,0.000000,0.000000,0.000000,"27-06-2022","Active"
1,"NOCPL","Clifford PG NOCPL","PZT19","CLNOCC132324000000254",39000.000000,25.250000,18,2627.120000,472.880000,35900.000000,0.000000,35.87,15.750000,"06-08-2023","18-01-2025","IMPS","SUCCESS","400411802707",2000.000000,1100.000000,0.000000,0.000000,0.000000,"06-07-2023","Foreclosed"
1,"NOCPL","Keyan PG NOCPL","PZT20","CLNOCC132223000000255",10000.000000,25.750000,19,2796.610000,503.390000,6700.000000,0.000000,65.54,15.750000,"12-09-2022","23-03-2024","IMPS","SUCCESS","400411802701",2100.000000,1200.000000,0.000000,0.000000,0.000000,"12-08-2022","Foreclosed"
1,"NOCPL","Karthi ZT XU","FWN1","CLNOCC132324000000257",21000.000000,16.250000,13,0.000000,0.000000,21000.000000,19442.000000,17.54,15.750000,"20-10-2023","13-10-2024","IMPS","SUCCESS","400914807700",0.000000,0.000000,0.000000,0.000000,0.000000,"19-09-2023","Active"
1,"NOCPL","Joshua ZT XU","FWN2","CLNOCC132223000000258",22000.000000,16.750000,14,423.730000,76.270000,21500.000000,24468.000000,18.14,15.750000,"01-11-2022","09-12-2023","IMPS","SUCCESS","400914807706",0.000000,500.000000,0.000000,0.000000,0.000000,"01-10-2022","Active"
1,"NOCPL","Alexander ZT XU","FWN3","CLNOCC132223000000259",23000.000000,17.250000,15,847.450000,152.550000,22000.000000,25669.000000,21.58,15.750000,"15-02-2023","10-04-2024","IMPS","SUCCESS","400914807709",400.000000,600.000000,0.000000,0.000000,0.000000,"15-01-2023","Active"
1,"NOCPL","Ryan ZT XU","FWN4","CLNOCC132324000000260",24000.000000,17.750000,16,1016.950000,183.050000,22800.000000,27431.000000,22.19,15.750000,"04-07-2023","24-10-2024","IMPS","SUCCESS","400914807699",500.000000,700.000000,0.000000,0.000000,0.000000,"03-06-2023","Active"
1,"NOCPL","Arthur ZT XU","FWN5","CLNOCC132223000000261",25000.000000,18.250000,17,1186.440000,213.560000,23600.000000,28858.000000,23.12,15.750000,"12-06-2022","31-10-2023","IMPS","SUCCESS","400914807702",600.000000,800.000000,0.000000,0.000000,0.000000,"12-05-2022","Active"
1,"NOCPL","Brian ZT XU","FWN6","CLNOCC132324000000262",26000.000000,18.750000,18,1355.930000,244.070000,24400.000000,29751.000000,24.47,15.750000,"29-09-2023","11-02-2025","IMPS","SUCCESS","400914807704",700.000000,900.000000,0.000000,0.000000,0.000000,"29-08-2023","Active"
1,"NOCPL","Thomas ZT XU","FWN7","CLNOCC132223000000263",27000.000000,19.250000,19,1525.430000,274.570000,25200.000000,31275.000000,25.28,15.750000,"25-03-2023","08-09-2024","IMPS","SUCCESS","400914807705",800.000000,1000.000000,0.000000,0.000000,0.000000,"22-02-2023","Active"
1,"NOCPL","Christopher ZT XU","FWN8","CLNOCC132324000000264",28000.000000,19.750000,20,1694.910000,305.090000,26000.000000,33147.000000,25.74,15.750000,"07-09-2023","09-04-2025","IMPS","SUCCESS","400914807708",900.000000,1100.000000,0.000000,0.000000,0.000000,"07-08-2023","Active"
1,"NOCPL","Carl ZT XU","FWN9","CLNOCC132122000000265",29000.000000,20.250000,21,1864.410000,335.590000,26800.000000,34885.000000,26.42,15.750000,"20-04-2022","28-12-2023","IMPS","SUCCESS","400914807715",1000.000000,1200.000000,0.000000,0.000000,0.000000,"20-03-2022","Active"
1,"NOCPL","Michelle ZT XU","FWN10","CLNOCC132223000000266",30000.000000,20.750000,22,2033.890000,366.110000,27600.000000,35849.000000,27.62,15.750000,"29-09-2022","08-06-2024","IMPS","SUCCESS","400914807698",1100.000000,1300.000000,0.000000,0.000000,0.000000,"29-08-2022","Active"
1,"NOCPL","Tina ZT XU","FWN11","CLNOCC132223000000267",31000.000000,21.250000,23,2203.390000,396.610000,28400.000000,38553.000000,27.65,15.750000,"01-11-2022","22-09-2024","IMPS","SUCCESS","400914807696",1200.000000,1400.000000,0.000000,0.000000,0.000000,"01-10-2022","Active"
1,"NOCPL","Bradley ZT XU","FWN12","CLNOCC132223000000268",32000.000000,21.750000,24,2372.880000,427.120000,29200.000000,39714.000000,28.70,15.750000,"15-07-2022","12-06-2024","IMPS","SUCCESS","400914807701",1300.000000,1500.000000,0.000000,0.000000,0.000000,"14-06-2022","Active"
1,"NOCPL","Ashley ZT XU","FWN13","CLNOCC132223000000269",33000.000000,22.250000,12,2542.370000,457.630000,30000.000000,37086.000000,33.88,15.750000,"14-02-2023","09-01-2024","IMPS","SUCCESS","400914807697",1400.000000,1600.000000,0.000000,0.000000,0.000000,"10-01-2023","Active"
1,"NOCPL","Jessica ZT XU","FWN14","CLNOCC132223000000270",34000.000000,22.750000,13,2711.870000,488.130000,30800.000000,38352.000000,34.85,15.750000,"24-04-2023","09-04-2024","IMPS","SUCCESS","400914807703",1500.000000,1700.000000,0.000000,0.000000,0.000000,"24-03-2023","Active"
1,"NOCPL","Cynthia ZT XU","FWN15","CLNOCC132223000000271",35000.000000,23.250000,14,2881.350000,518.650000,31600.000000,40073.000000,34.98,15.750000,"18-02-2023","10-03-2024","IMPS","SUCCESS","400914807713",1600.000000,1800.000000,0.000000,0.000000,0.000000,"18-01-2023","Active"
1,"NOCPL","Christopher ZT XU","FWN16","CLNOCC132223000000272",36000.000000,23.750000,15,3050.850000,549.150000,32400.000000,41604.000000,35.55,15.750000,"23-02-2023","11-04-2024","IMPS","SUCCESS","400914807714",1700.000000,1900.000000,0.000000,0.000000,0.000000,"23-01-2023","Active"
1,"NOCPL","Benjamin ZT XU","FWN17","CLNOCC132223000000273",37000.000000,24.250000,16,3220.340000,579.660000,33200.000000,43040.000000,36.30,15.750000,"30-04-2023","08-07-2024","IMPS","SUCCESS","400914807716",1800.000000,2000.000000,0.000000,0.000000,0.000000,"30-03-2023","Active"
1,"NOCPL","Mario ZT XU","FWN18","CLNOCC132223000000274",38000.000000,24.750000,17,3389.830000,610.170000,34000.000000,45255.000000,36.11,15.750000,"27-09-2022","21-01-2024","IMPS","SUCCESS","400914807707",1900.000000,2100.000000,0.000000,0.000000,0.000000,"27-08-2022","Active"
1,"NOCPL","Laura ZT XU","FWN19","CLNOCC132324000000275",39000.000000,25.250000,18,3389.840000,610.160000,35000.000000,46842.000000,36.71,15.750000,"27-11-2023","15-04-2025","IMPS","SUCCESS","400914807712",2000.000000,2000.000000,0.000000,0.000000,0.000000,"27-10-2023","Active"
1,"NOCPL","Kn ZT XU","FWN20","CLNOCC132324000000276",10000.000000,25.750000,19,3559.320000,640.680000,5800.000000,12357.000000,66.07,15.750000,"16-01-2024","23-07-2025","IMPS","SUCCESS","400914807717",2100.000000,2100.000000,0.000000,0.000000,0.000000,"16-12-2023","Active"
1,"NOCPL","Karthi ZT XU","FWN21","CLNOCC132324000000277",21000.000000,16.250000,13,0.000000,0.000000,21000.000000,22988.000000,17.54,15.750000,"20-10-2023","13-10-2024","IMPS","SUCCESS","400914807710",0.000000,0.000000,0.000000,0.000000,0.000000,"19-09-2023","Active"
1,"NOCPL","Karthi ZT XU","FWN22","CLNOCC132324000000278",21000.000000,16.250000,13,0.000000,0.000000,21000.000000,22988.000000,17.54,15.750000,"20-10-2023","13-10-2024","IMPS","SUCCESS","400914807711",0.000000,0.000000,0.000000,0.000000,0.000000,"19-09-2023","Active"
1,"NOCPL","Karthi ZT XU","FWN23","CLNOCC132324000000279",21000.000000,16.250000,13,0.000000,0.000000,21000.000000,22988.000000,17.54,15.750000,"20-10-2023","13-10-2024",,,,0.000000,0.000000,0.000000,0.000000,0.000000,"19-09-2023","Active"
1,"NOCPL","Karthi Without PD","FWN24","CLNOCC132324000000280",21000.000000,16.250000,13,0.000000,0.000000,21000.000000,17669.000000,17.54,15.750000,"20-10-2023","13-10-2024",,,,0.000000,0.000000,0.000000,0.000000,0.000000,"19-09-2023","Active"
1,"NOCPL","Joshua Without PD","FWN25","CLNOCC132223000000281",22000.000000,16.750000,14,423.730000,76.270000,21500.000000,0.000000,18.14,15.750000,"01-11-2022","09-12-2023",,,,0.000000,500.000000,0.000000,0.000000,0.000000,"01-10-2022","Closed"
1,"NOCPL","Alexander Without PD","FWN26","CLNOCC132223000000282",23000.000000,17.250000,15,847.450000,152.550000,22000.000000,20521.000000,21.58,15.750000,"15-02-2023","10-04-2024",,,,400.000000,600.000000,0.000000,0.000000,0.000000,"15-01-2023","Active"
1,"NOCPL","Ryan Without PD","FWN27","CLNOCC132324000000283",24000.000000,17.750000,16,1016.950000,183.050000,22800.000000,0.000000,22.19,15.750000,"04-07-2023","24-10-2024",,,,500.000000,700.000000,0.000000,0.000000,0.000000,"03-06-2023","Foreclosed"
1,"NOCPL","Arthur Without PD","FWN28","CLNOCC132223000000284",25000.000000,18.250000,17,1186.440000,213.560000,23600.000000,28858.000000,23.12,15.750000,"12-06-2022","31-10-2023",,,,600.000000,800.000000,0.000000,0.000000,0.000000,"12-05-2022","Active"
1,"NOCPL","Brian Without PD","FWN29","CLNOCC132324000000285",26000.000000,18.750000,18,1355.930000,244.070000,24400.000000,0.000000,24.47,15.750000,"29-09-2023","11-02-2025",,,,700.000000,900.000000,0.000000,0.000000,0.000000,"29-08-2023","Foreclosed"
1,"NOCPL","Thomas Without PD","FWN30","CLNOCC132223000000286",27000.000000,19.250000,19,1525.430000,274.570000,25200.000000,31275.000000,25.28,15.750000,"25-03-2023","08-09-2024",,,,800.000000,1000.000000,0.000000,0.000000,0.000000,"22-02-2023","Active"
1,"NOCPL","Christopher Without PD","FWN31","CLNOCC132324000000287",28000.000000,19.750000,20,1694.910000,305.090000,26000.000000,33147.000000,25.74,15.750000,"07-09-2023","09-04-2025",,,,900.000000,1100.000000,0.000000,0.000000,0.000000,"07-08-2023","Active"
1,"NOCPL","Carl Without PD","FWN32","CLNOCC132122000000288",29000.000000,20.250000,21,1864.410000,335.590000,26800.000000,0.000000,26.42,15.750000,"20-04-2022","28-12-2023",,,,1000.000000,1200.000000,0.000000,0.000000,0.000000,"20-03-2022","Closed"
1,"NOCPL","Michelle Without PD","FWN33","CLNOCC132223000000289",30000.000000,20.750000,22,2033.890000,366.110000,27600.000000,0.000000,27.62,15.750000,"29-09-2022","08-06-2024",,,,1100.000000,1300.000000,0.000000,0.000000,0.000000,"29-08-2022","Foreclosed"
1,"NOCPL","Tina Without PD","FWN34","CLNOCC132223000000290",31000.000000,21.250000,23,2203.390000,396.610000,28400.000000,38553.000000,27.65,15.750000,"01-11-2022","22-09-2024",,,,1200.000000,1400.000000,0.000000,0.000000,0.000000,"01-10-2022","Active"
1,"NOCPL","Bradley Without PD","FWN35","CLNOCC132223000000291",32000.000000,21.750000,24,2372.880000,427.120000,29200.000000,39714.000000,28.70,15.750000,"15-07-2022","12-06-2024",,,,1300.000000,1500.000000,0.000000,0.000000,0.000000,"14-06-2022","Active"
1,"NOCPL","Ashley Without PD","FWN36","CLNOCC132223000000292",33000.000000,22.250000,12,2542.370000,457.630000,30000.000000,0.000000,33.88,15.750000,"14-02-2023","09-01-2024",,,,1400.000000,1600.000000,0.000000,0.000000,0.000000,"10-01-2023","Closed"
1,"NOCPL","Jessica Without PD","FWN37","CLNOCC132223000000293",34000.000000,22.750000,13,2711.870000,488.130000,30800.000000,0.000000,34.85,15.750000,"24-04-2023","09-04-2024",,,,1500.000000,1700.000000,0.000000,0.000000,0.000000,"24-03-2023","Foreclosed"
1,"NOCPL","Cynthia Without PD","FWN38","CLNOCC132223000000294",35000.000000,23.250000,14,2881.350000,518.650000,31600.000000,38073.000000,34.98,15.750000,"18-02-2023","10-03-2024",,,,1600.000000,1800.000000,0.000000,0.000000,0.000000,"18-01-2023","Active"
1,"NOCPL","Christopher Without PD","FWN39","CLNOCC132223000000295",36000.000000,23.750000,15,3050.850000,549.150000,32400.000000,39604.000000,35.55,15.750000,"23-02-2023","11-04-2024",,,,1700.000000,1900.000000,0.000000,0.000000,0.000000,"23-01-2023","Active"
1,"NOCPL","Benjamin Without PD","FWN40","CLNOCC132223000000296",37000.000000,24.250000,16,3220.340000,579.660000,33200.000000,42277.000000,36.30,15.750000,"30-04-2023","08-07-2024",,,,1800.000000,2000.000000,0.000000,0.000000,0.000000,"30-03-2023","Active"
